"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge1_turn_rate","dormant_ge2_turn_rate","longest_dormant_run","longest_dormant_run_fraction","mean_backlog_size","max_backlog_size","backlog_ge1_turn_rate","backlog_ge2_turn_rate","longest_backlog_run","longest_backlog_run_fraction","qualifying_departures","persistent_revisits","reactivation_revisits","never_revisited","right_censored","revisit_rate_observed","never_revisited_rate_observed","right_censored_rate","simple_end_revisit_rate","mean_revisit_lag","median_revisit_lag","mean_normalized_revisit_lag","distinct_revisited_regions","repeated_revisit_regions","fixed_four_turn_eligible","revisit_within_four_turns_rate","early_departures","early_revisit_within_quarter_rate"
"4x4","uct-0100-self-play","uct-0100","35","3","24","0.416667","0.375000","0.041667","4","0.166667","1.875000","4","0.833333","0.583333","17","0.708333","10","0","5","0","5","1.000000","0.000000","0.500000","0.500000","5.400000","5.000000","0.225000","3","2","7","0.142857","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","36","2","24","0.541667","0.458333","0.083333","5","0.208333","1.291667","3","0.708333","0.416667","16","0.666667","8","2","3","1","2","0.833333","0.166667","0.250000","0.625000","3.800000","4.000000","0.158333","3","2","6","0.500000","3","0.666667"
"4x4","uct-0100-self-play","uct-0100","36","1","24","1.291667","0.708333","0.416667","16","0.666667","1.291667","3","0.708333","0.416667","16","0.666667","18","11","3","1","3","0.933333","0.066667","0.166667","0.777778","2.000000","1.000000","0.083333","5","5","12","0.750000","5","0.800000"
"4x4","uct-0100-self-play","uct-0100","36","3","24","0.208333","0.208333","0.000000","1","0.041667","1.291667","3","0.708333","0.416667","16","0.666667","5","0","3","0","2","1.000000","0.000000","0.400000","0.600000","5.000000","5.000000","0.208333","2","1","4","0.250000","2","0.500000"
"4x4","uct-0100-self-play","uct-0100","37","2","24","1.375000","0.791667","0.500000","19","0.791667","2.500000","5","0.833333","0.791667","20","0.833333","18","8","5","0","5","1.000000","0.000000","0.277778","0.722222","4.769231","3.000000","0.198718","8","3","14","0.714286","7","0.714286"
"4x4","uct-0100-self-play","uct-0100","37","1","24","2.500000","0.833333","0.791667","20","0.833333","2.500000","5","0.833333","0.791667","20","0.833333","27","15","5","1","6","0.952381","0.047619","0.222222","0.740741","3.450000","3.000000","0.143750","8","5","21","0.761905","11","0.727273"
"4x4","uct-0100-self-play","uct-0100","37","3","24","0.625000","0.583333","0.041667","5","0.208333","2.500000","5","0.833333","0.791667","20","0.833333","15","7","5","0","3","1.000000","0.000000","0.200000","0.800000","5.000000","3.000000","0.208333","8","3","13","0.692308","6","0.666667"
"4x4","uct-0100-self-play","uct-0100","38","2","24","0.875000","0.541667","0.333333","5","0.208333","1.791667","4","0.750000","0.666667","18","0.750000","12","4","4","2","2","0.800000","0.200000","0.166667","0.666667","4.625000","3.500000","0.192708","5","2","10","0.400000","6","0.666667"
"4x4","uct-0100-self-play","uct-0100","38","1","24","1.791667","0.750000","0.666667","18","0.750000","1.791667","4","0.750000","0.666667","18","0.750000","22","12","4","2","4","0.888889","0.111111","0.181818","0.727273","2.812500","1.500000","0.117188","7","5","15","0.600000","7","0.714286"
"4x4","uct-0100-self-play","uct-0100","38","3","24","0.375000","0.291667","0.083333","2","0.083333","1.791667","4","0.750000","0.666667","18","0.750000","9","1","4","2","2","0.714286","0.285714","0.222222","0.555556","6.200000","6.000000","0.258333","4","1","7","0.142857","3","0.333333"
"4x4","uct-0100-self-play","uct-0100","39","2","24","1.000000","0.708333","0.250000","11","0.458333","2.125000","4","0.833333","0.791667","20","0.833333","15","8","3","2","2","0.846154","0.153846","0.133333","0.733333","3.454545","3.000000","0.143939","5","4","13","0.692308","7","0.857143"
"4x4","uct-0100-self-play","uct-0100","39","1","24","2.125000","0.833333","0.791667","20","0.833333","2.125000","4","0.833333","0.791667","20","0.833333","27","18","3","2","4","0.913043","0.086957","0.148148","0.777778","2.285714","2.000000","0.095238","7","6","21","0.809524","11","0.909091"
"4x4","uct-0100-self-play","uct-0100","39","3","24","0.375000","0.333333","0.041667","4","0.166667","2.125000","4","0.833333","0.791667","20","0.833333","9","5","3","0","1","1.000000","0.000000","0.111111","0.888889","4.000000","3.000000","0.166667","4","3","8","0.750000","4","0.750000"
"4x4","uct-0100-self-play","uct-0100","40","2","24","1.291667","0.791667","0.458333","17","0.708333","2.916667","5","0.875000","0.833333","18","0.750000","19","11","4","0","4","1.000000","0.000000","0.210526","0.789474","2.933333","3.000000","0.122222","6","6","16","0.812500","8","1.000000"
"4x4","uct-0100-self-play","uct-0100","40","1","24","2.916667","0.875000","0.833333","18","0.750000","2.916667","5","0.875000","0.833333","18","0.750000","39","29","4","0","6","1.000000","0.000000","0.153846","0.846154","1.878788","1.000000","0.078283","9","8","30","0.900000","13","1.000000"
"4x4","uct-0100-self-play","uct-0100","40","3","24","0.500000","0.458333","0.041667","5","0.208333","2.916667","5","0.875000","0.833333","18","0.750000","12","5","4","0","3","1.000000","0.000000","0.250000","0.750000","3.555556","3.000000","0.148148","5","4","11","0.727273","3","1.000000"
"4x4","uct-0100-self-play","uct-0100","41","2","24","1.166667","0.708333","0.416667","17","0.708333","2.375000","5","0.833333","0.708333","18","0.750000","16","6","6","1","3","0.923077","0.076923","0.187500","0.750000","4.000000","3.500000","0.166667","7","4","14","0.571429","5","1.000000"
"4x4","uct-0100-self-play","uct-0100","41","1","24","2.375000","0.833333","0.708333","18","0.750000","2.375000","5","0.833333","0.708333","18","0.750000","29","15","6","2","6","0.913043","0.086957","0.206897","0.724138","2.714286","2.000000","0.113095","7","7","22","0.681818","9","0.888889"
"4x4","uct-0100-self-play","uct-0100","41","3","24","0.500000","0.416667","0.083333","2","0.083333","2.375000","5","0.833333","0.708333","18","0.750000","12","3","6","0","3","1.000000","0.000000","0.250000","0.750000","4.666667","4.000000","0.194444","7","2","10","0.500000","5","1.000000"
"4x4","uct-0100-self-play","uct-0100","42","2","24","1.291667","0.666667","0.500000","15","0.625000","2.541667","5","0.833333","0.750000","18","0.750000","21","9","6","1","5","0.937500","0.062500","0.238095","0.714286","3.733333","2.000000","0.155556","8","5","17","0.588235","6","0.833333"
"4x4","uct-0100-self-play","uct-0100","42","1","24","2.541667","0.833333","0.750000","18","0.750000","2.541667","5","0.833333","0.750000","18","0.750000","30","16","6","2","6","0.916667","0.083333","0.200000","0.733333","2.863636","2.000000","0.119318","8","6","23","0.695652","10","0.900000"
"4x4","uct-0100-self-play","uct-0100","42","3","24","0.416667","0.375000","0.041667","3","0.125000","2.541667","5","0.833333","0.750000","18","0.750000","10","1","6","0","3","1.000000","0.000000","0.300000","0.700000","5.714286","6.000000","0.238095","6","1","8","0.250000","3","0.666667"
"4x4","uct-0100-self-play","uct-0100","43","2","24","1.083333","0.791667","0.208333","19","0.791667","1.958333","5","0.833333","0.666667","20","0.833333","15","6","5","1","3","0.916667","0.083333","0.200000","0.733333","4.090909","3.000000","0.170455","6","3","12","0.666667","5","0.800000"
"4x4","uct-0100-self-play","uct-0100","43","1","24","1.958333","0.833333","0.666667","20","0.833333","1.958333","5","0.833333","0.666667","20","0.833333","21","11","5","1","4","0.941176","0.058824","0.190476","0.761905","3.125000","3.000000","0.130208","6","5","16","0.750000","6","0.833333"
"4x4","uct-0100-self-play","uct-0100","43","3","24","0.458333","0.416667","0.041667","3","0.125000","1.958333","5","0.833333","0.666667","20","0.833333","11","4","5","0","2","1.000000","0.000000","0.181818","0.818182","4.555556","4.000000","0.189815","5","3","10","0.600000","5","0.800000"
"4x4","uct-0100-self-play","uct-0100","44","2","24","1.458333","0.750000","0.583333","8","0.333333","2.625000","5","0.875000","0.708333","21","0.875000","20","6","9","0","5","1.000000","0.000000","0.250000","0.750000","4.133333","4.000000","0.172222","8","5","16","0.500000","7","0.714286"
"4x4","uct-0100-self-play","uct-0100","44","1","24","2.625000","0.875000","0.708333","21","0.875000","2.625000","5","0.875000","0.708333","21","0.875000","28","11","9","1","7","0.952381","0.047619","0.250000","0.714286","3.350000","3.000000","0.139583","8","7","21","0.571429","7","0.714286"
"4x4","uct-0100-self-play","uct-0100","44","3","24","0.625000","0.541667","0.083333","5","0.208333","2.625000","5","0.875000","0.708333","21","0.875000","15","2","9","0","4","1.000000","0.000000","0.266667","0.733333","4.909091","5.000000","0.204545","7","3","13","0.384615","6","0.666667"
"4x4","uct-0100-self-play","uct-0100","45","2","24","1.083333","0.666667","0.291667","7","0.291667","2.166667","4","0.875000","0.666667","20","0.833333","15","10","1","0","4","1.000000","0.000000","0.266667","0.733333","3.000000","3.000000","0.125000","4","3","13","0.692308","5","0.800000"
"4x4","uct-0100-self-play","uct-0100","45","1","24","2.166667","0.875000","0.666667","20","0.833333","2.166667","4","0.875000","0.666667","20","0.833333","26","19","1","0","6","1.000000","0.000000","0.230769","0.769231","2.100000","2.000000","0.087500","6","5","21","0.809524","9","0.888889"
"4x4","uct-0100-self-play","uct-0100","45","3","24","0.458333","0.416667","0.041667","3","0.125000","2.166667","4","0.875000","0.666667","20","0.833333","11","6","1","0","4","1.000000","0.000000","0.363636","0.636364","3.571429","3.000000","0.148810","3","3","9","0.555556","4","0.750000"
"4x4","uct-0100-self-play","uct-0100","46","2","24","1.166667","0.625000","0.458333","14","0.583333","2.375000","5","0.875000","0.666667","20","0.833333","17","8","6","0","3","1.000000","0.000000","0.176471","0.823529","3.642857","3.000000","0.151786","7","4","13","0.615385","4","1.000000"
"4x4","uct-0100-self-play","uct-0100","46","1","24","2.375000","0.875000","0.666667","20","0.833333","2.375000","5","0.875000","0.666667","20","0.833333","29","17","6","0","6","1.000000","0.000000","0.206897","0.793103","2.608696","2.000000","0.108696","7","5","20","0.750000","10","1.000000"
"4x4","uct-0100-self-play","uct-0100","46","3","24","0.458333","0.375000","0.083333","3","0.125000","2.375000","5","0.875000","0.666667","20","0.833333","11","3","6","0","2","1.000000","0.000000","0.181818","0.818182","4.555556","4.000000","0.189815","6","3","9","0.444444","2","1.000000"
"4x4","uct-0100-self-play","uct-0100","47","2","24","1.416667","0.791667","0.458333","18","0.750000","2.916667","5","0.875000","0.791667","21","0.875000","20","9","8","0","3","1.000000","0.000000","0.150000","0.850000","4.352941","3.000000","0.181373","8","6","17","0.529412","8","0.750000"
"4x4","uct-0100-self-play","uct-0100","47","1","24","2.916667","0.875000","0.791667","21","0.875000","2.916667","5","0.875000","0.791667","21","0.875000","36","21","8","1","6","0.966667","0.033333","0.166667","0.805556","2.965517","2.000000","0.123563","9","8","29","0.689655","14","0.785714"
"4x4","uct-0100-self-play","uct-0100","47","3","24","0.583333","0.541667","0.041667","8","0.333333","2.916667","5","0.875000","0.791667","21","0.875000","14","5","8","0","1","1.000000","0.000000","0.071429","0.928571","5.076923","5.000000","0.211538","8","4","13","0.384615","5","0.600000"
"4x4","uct-0100-self-play","uct-0100","48","2","24","1.000000","0.583333","0.375000","3","0.125000","2.250000","4","0.833333","0.791667","20","0.833333","17","11","3","0","3","1.000000","0.000000","0.176471","0.823529","3.071429","2.000000","0.127976","7","5","14","0.785714","8","0.750000"
"4x4","uct-0100-self-play","uct-0100","48","1","24","2.250000","0.833333","0.791667","20","0.833333","2.250000","4","0.833333","0.791667","20","0.833333","30","22","3","0","5","1.000000","0.000000","0.166667","0.833333","2.160000","2.000000","0.090000","7","6","24","0.875000","13","0.846154"
"4x4","uct-0100-self-play","uct-0100","48","3","24","0.291667","0.250000","0.041667","2","0.083333","2.250000","4","0.833333","0.791667","20","0.833333","7","1","3","0","3","1.000000","0.000000","0.428571","0.571429","5.750000","4.500000","0.239583","3","1","5","0.400000","2","0.000000"
"4x4","uct-0100-self-play","uct-0100","49","2","24","0.916667","0.625000","0.208333","11","0.458333","2.000000","4","0.833333","0.666667","20","0.833333","13","5","3","1","4","0.888889","0.111111","0.307692","0.615385","3.000000","3.000000","0.125000","4","3","10","0.800000","4","0.750000"
"4x4","uct-0100-self-play","uct-0100","49","1","24","2.000000","0.833333","0.666667","20","0.833333","2.000000","4","0.833333","0.666667","20","0.833333","26","16","3","1","6","0.950000","0.050000","0.230769","0.730769","1.842105","1.000000","0.076754","6","6","18","0.888889","7","0.857143"
"4x4","uct-0100-self-play","uct-0100","49","3","24","0.375000","0.333333","0.041667","2","0.083333","2.000000","4","0.833333","0.666667","20","0.833333","9","2","3","0","4","1.000000","0.000000","0.444444","0.555556","3.600000","4.000000","0.150000","4","1","6","0.833333","3","0.666667"
"4x4","uct-0100-self-play","uct-0100","50","2","24","1.333333","0.666667","0.375000","6","0.250000","2.625000","6","0.833333","0.666667","20","0.833333","18","7","7","0","4","1.000000","0.000000","0.222222","0.777778","4.714286","3.500000","0.196429","9","3","15","0.666667","6","0.833333"
"4x4","uct-0100-self-play","uct-0100","50","1","24","2.625000","0.833333","0.666667","20","0.833333","2.625000","6","0.833333","0.666667","20","0.833333","31","17","7","0","7","1.000000","0.000000","0.225806","0.774194","3.166667","2.000000","0.131944","9","8","23","0.782609","8","0.875000"
"4x4","uct-0100-self-play","uct-0100","50","3","24","0.583333","0.416667","0.125000","5","0.208333","2.625000","6","0.833333","0.666667","20","0.833333","14","4","7","0","3","1.000000","0.000000","0.214286","0.785714","5.454545","4.000000","0.227273","9","2","12","0.583333","3","0.666667"
"4x4","uct-0100-self-play","uct-0100","51","2","24","1.458333","0.833333","0.416667","15","0.625000","2.750000","5","0.916667","0.833333","22","0.916667","22","13","5","0","4","1.000000","0.000000","0.181818","0.818182","3.222222","2.500000","0.134259","8","6","20","0.650000","9","1.000000"
"4x4","uct-0100-self-play","uct-0100","51","1","24","2.750000","0.916667","0.833333","22","0.916667","2.750000","5","0.916667","0.833333","22","0.916667","31","20","5","0","6","1.000000","0.000000","0.193548","0.806452","2.600000","2.000000","0.108333","8","6","25","0.720000","13","1.000000"
"4x4","uct-0100-self-play","uct-0100","51","3","24","0.541667","0.416667","0.083333","4","0.166667","2.750000","5","0.916667","0.833333","22","0.916667","13","4","5","0","4","1.000000","0.000000","0.307692","0.692308","4.444444","5.000000","0.185185","6","2","11","0.363636","4","1.000000"
"4x4","uct-0100-self-play","uct-0100","52","2","24","0.833333","0.625000","0.208333","9","0.375000","1.791667","4","0.833333","0.541667","10","0.416667","11","4","3","0","4","1.000000","0.000000","0.363636","0.636364","5.428571","3.000000","0.226190","5","1","9","0.555556","3","0.333333"
"4x4","uct-0100-self-play","uct-0100","52","1","24","1.791667","0.833333","0.541667","10","0.416667","1.791667","4","0.833333","0.541667","10","0.416667","23","14","3","0","6","1.000000","0.000000","0.260870","0.739130","2.823529","1.000000","0.117647","8","5","17","0.764706","7","0.714286"
"4x4","uct-0100-self-play","uct-0100","52","3","24","0.375000","0.375000","0.000000","2","0.083333","1.791667","4","0.833333","0.541667","10","0.416667","9","2","3","0","4","1.000000","0.000000","0.444444","0.555556","6.800000","4.000000","0.283333","3","1","7","0.428571","3","0.333333"
"4x4","uct-0100-self-play","uct-0100","53","2","24","0.791667","0.500000","0.250000","5","0.208333","1.583333","4","0.833333","0.541667","11","0.458333","10","2","6","0","2","1.000000","0.000000","0.200000","0.800000","5.000000","4.000000","0.208333","4","4","8","0.625000","4","0.500000"
"4x4","uct-0100-self-play","uct-0100","53","1","24","1.583333","0.833333","0.541667","11","0.458333","1.583333","4","0.833333","0.541667","11","0.458333","19","10","6","0","3","1.000000","0.000000","0.157895","0.842105","3.000000","2.000000","0.125000","5","4","15","0.800000","10","0.800000"
"4x4","uct-0100-self-play","uct-0100","53","3","24","0.375000","0.291667","0.083333","3","0.125000","1.583333","4","0.833333","0.541667","11","0.458333","9","2","6","0","1","1.000000","0.000000","0.111111","0.888889","5.000000","4.000000","0.208333","4","4","8","0.625000","4","0.500000"
"4x4","uct-0100-self-play","uct-0100","54","2","24","1.166667","0.666667","0.375000","7","0.291667","2.333333","5","0.833333","0.625000","12","0.500000","17","8","5","0","4","1.000000","0.000000","0.235294","0.764706","4.076923","3.000000","0.169872","6","4","14","0.642857","5","0.600000"
